County,State,MUAP_Code,MUAP_Service_Area,MUAP_Status,Designation_Date,MUAP_Update_Date,MUAP_Withdrawal_Date,IMU_Score,Population_Type,MUAP_Component_Geo_Name,MUAP_Component_Geo_Type_Code,Pct_Pop_Below_Poverty,Poverty_IMU_Score,Pct_Pop_65_Over,Pop_65_Over_IMU_Score,Infant_Mortality_Rate,Infant_Mortality_IMU_Score,MUAP_Designation_Population,MUAP_Total_Resident_Population,Providers_per_1000,Provider_Ratio_per_1000,Provider_Ratio_IMU_Score,MUA_count
Floyd County,Indiana,18043070901,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,709.01,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070700,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,707,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070902,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,709.02,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070802,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,708.02,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070200,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,702,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070302,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,703.02,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070801,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,708.01,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070400,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,704,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043071006,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,710.06,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Floyd County,Indiana,18043070301,Low Income-New Albany Service Area,Designated,10/22/12,10/22/12,,61.5,MUP Low Income,703.01,CT,18.3,14.9,12.8,19.1,4.6,26.0,10803.0,13803.0,0.11,,1.5,1
Wayne County,Indiana,18177,Low Income - Wayne County,Designated,10/12/12,10/12/12,,58.5,MUP Low Income,Wayne,SCTY,16.1,16.2,15.9,17.8,10.1,24.0,19513.0,24313.0,0.1,,0.5,1
Roane County,West Virginia,54087,Low Income - Roane County,Designated,10/11/12,10/11/12,,60.4,MUP Low Income,Roane,SCTY,27.6,9.3,16.3,16.1,4.7,26.0,1829.0,7429.0,0.38,,9.0,1
Erie County,New York,36029003800,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,38,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016800,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,168,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002900,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,29,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005300,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,53,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006901,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,69.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005400,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,54,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006902,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,69.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002702,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,27.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003901,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,39.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002800,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,28,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006602,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,66.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005201,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,52.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005202,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,52.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029017000,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,170,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005801,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,58.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006302,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,63.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006301,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,63.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004200,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,42,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004300,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,43,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029007000,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,70,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029007101,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,71.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006701,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,67.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004601,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,46.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004602,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,46.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004001,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,40.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004100,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,41,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003000,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,30,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006702,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,67.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005802,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,58.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005900,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,59,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029007102,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,71.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016900,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,169,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004401,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,44.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006501,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,65.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006601,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,66.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006800,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,68,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029004402,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,44.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029001600,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,16,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003100,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,31,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029000500,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,5,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029001402,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,14.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002502,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,25.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029001700,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,17,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029001500,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,15,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003700,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,37,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003600,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,36,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005500,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,55,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016700,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,167,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029017100,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,171,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016500,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,165,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016600,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,166,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016300,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,163,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029016400,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,164,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005700,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,57,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029005600,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,56,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006100,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,61,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029006201,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,62.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029007202,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,72.02,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002300,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,23,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029002400,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,24,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003400,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,34,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003500,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,35,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Erie County,New York,36029003301,Buffalo Service Area,Withdrawn,10/11/12,6/26/17,6/26/17,52.3,Medically Underserved Area,33.01,CT,33.3,5.6,11.4,19.4,11.4,23.2,113789.0,198989.0,0.21,,4.1,1
Clark County,Nevada,32003003228,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.28,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003321,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.21,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003410,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,34.1,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003414,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,34.14,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003636,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.36,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003642,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.42,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003643,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.43,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003644,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.44,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003229,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.29,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003230,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.3,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003231,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.31,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003232,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.32,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003233,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.33,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003234,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.34,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003235,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.35,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003236,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,32.36,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003619,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.19,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003303,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.03,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003305,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.05,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003306,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.06,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003307,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.07,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003308,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.08,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003309,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.09,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003310,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.1,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003311,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.11,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003312,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.12,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003313,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.13,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003314,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.14,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003315,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.15,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003316,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.16,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003317,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.17,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003318,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.18,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003319,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.19,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003320,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,33.2,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003607,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.07,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003609,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.09,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003610,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.1,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003612,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.12,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003613,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.13,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Clark County,Nevada,32003003615,Northwest Las Vegas,Designated,12/28/10,12/28/10,,68.7,Medically Underserved Area,36.15,CT,5.7,22.8,8.7,19.9,6.3,26.0,269001.0,283401.0,0.03,,0.0,1
Hamilton County,Ohio,39061009500,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,95,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
Hamilton County,Ohio,39061027200,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,272,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
Hamilton County,Ohio,39061026300,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,263,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
Hamilton County,Ohio,39061009200,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,92,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
Hamilton County,Ohio,39061009300,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,93,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
Hamilton County,Ohio,39061009400,East and Lower Price Hill/South Fairmont,Designated,12/23/10,12/23/10,,53.0,Medically Underserved Area,94,CT,24.9,10.9,9.4,19.8,15.3,19.5,14259.0,22459.0,0.18,,2.8,1
